Daniel Schulman,1,3
Sepalika Perera,1,3
Chaamari Senanayake,1,3
Ishraque Nazmi,1,3
Aleksandra Sarcevic,1,0
Michael E. Lesk,1,0
Ivan Marsic,1,0
Randall S. Burd,1,0
Santosh Mathan,1,1
Deniz Erdogmus,1,1
Yonghong Huang,1,1
Misha Pavel,1,1
Patricia Ververs,1,1
James Carciofini,1,1
Michael Dorneich,1,1
Stephen Whitlow,1,1
Victoria McArthur,1,2
Leonel C&#226;mara,1,0
Tiago Guerreiro,1,0
Daniel Gon&#231;alves,1,0
Joaquim A. Jorge,1,0
Daniel Spelmezan,1,2
Jan Borchers,1,2
Asimina Vasalou,1,2
Jens Riegelsberger,1,2
Nathan C. Rahn,1,2
Youn-kyung Lim,1,2
Dennis P. Groth,1,2
Jeroen Geuze,1,0
Peter Desain,1,0
Joop Ringelberg,1,0
Solomon Bisker,1,0
Hector Ouilhet,1,0
Steve Pomeroy,1,0
Agnes Chang,1,0
Federico Casalegno,1,0
Hyunglae Lee,1,2
Heeseok Jeong,1,2
JoongHo Lee,1,2
Ki-Won Yeom,1,2
Hyun-Jin Shin,1,2
Ji-Hyung Park,1,2
Dagmar Kern,1,5
Michael Harding,1,5
Oliver Storz,1,5
Nigel Davis,1,5
Albrecht Schmidt,1,5
Rebecca Stern,1,0
Aisling Kelliher,1,0
Winslow Burleson,1,0
Lisa Tolentino,1,0
Chia-Hsun Jackie Lee,1,1
Kyunghee Kim,1,1
Cynthia Breazeal,1,1
Rosalind Picard,1,1
Vassilis Kostakos,1,3
Alyssa Wright,1,0
Pattie Maes,1,0
Hiroshi Ishii,1,0
Ben Kirman,1,0
Duncan Rowland,1,0
Samit Bhattacharya,1,0
Debasis Samanta,1,0
Anupam Basu,1,0
Daniela K. Rosner,1,1
Lora Oehlberg,1,1
Kimiko Ryokai,1,1
Susan P. Wyche,1,4
Kelly E. Caine,1,4
Benjamin Davison,1,4
Micheal Arteaga,1,4
Rebecca E. Grinter,1,4
Giuseppe Ghiani,1,3
Barbara Leporini,1,3
Fabio Patern&#242;,1,3
Maryam Najafian Razavi,1,2
Lee Iverson,1,2
Marcelo Coelho,1,8
Hiroshi Ishii,1,8
Pattie Maes,1,8
Sue E. Kase,1,0
Yang Zhang,1,0
John M. Carroll,1,0
Mary Beth Rosson,1,0
Moira Burke,1,4
Robert Kraut,1,4
Ji Sun Lee,1,1
S. Shyam Sundar,1,1
Anne Oeldorf-Hirsch,1,1
Qian Xu,1,1
Brandon T. Taylor,1,2
V Michael Bove,1,2
Tom Gross,1,4
Mirko Fetter,1,4
Sascha Liebsch,1,4
Tim Halverson,1,1
Anthony J. Hornof,1,1
Shun Cai,1,0
Yunjie Xu,1,0
Jie Yu,1,0
Yong Sun,1,2
Helmut Prendinger,1,2
Yu (David) Shi,1,2
Fang Chen,1,2
Vera Chung,1,2
Mitsuru Ishizuka,1,2
Felix-Robinson Aschoff,1,0
Jasminko Novak,1,0
Connie Douglass-Olberg,1,1
David Farkas,1,1
Micha&#235;l Steehouder,1,1
Joyce Karreman,1,1
David Kieras,1,1
Axel Roesler,1,1
Ninad Dalal,1,1
Ryan Baker,1,1
David Brunet,1,1
Marcos Serrano,1,8
Laurence Nigay,1,8
Jean-Yves L. Lawson,1,8
Andrew Ramsay,1,8
Roderick Murray-Smith,1,8
Sebastian Denef,1,8
Antal Haans,1,0
Wijnand A. IJsselsteijn,1,0
Mark P. Graus,1,0
Juho A. Salminen,1,0
Julie Schiller,1,0
Paul Cairns,1,0
Christopher Scaffidi,1,3
Brad Myers,1,3
Mary Shaw,1,3
Leena Razzaq,1,1
Neil T. Heffernan,1,1
Seunghwan Lee,1,0
Geehyuk Lee,1,0
Hojin Kim,1,0
Vili Lehdonvirta,1,1
Hayuru Soma,1,1
Hitoshi Ito,1,1
Hiroaki Kimura,1,1
Tatsuo Nakajima,1,1
Kathy J. J. Lee,1,0
Jakita O. O. Thomas,1,0
Steven J. Castellucci,1,3
I. Scott MacKenzie,1,3
Vassilis Kostakos,1,0
Evangelos Karapanos,1,10
Marc Hassenzahl,1,10
Jean-Bernard Martens,1,10
Farah Magrabi,1,0
Ungyeon Yang,1,1
Dongsik Jo,1,1
Wooho Son,1,1
Christine Megard,1,0
Samuel Roselier,1,0
Jean-Marie Burkhardt,1,0
Hiroaki Kawashima,1,0
Takeshi Nishikawa,1,0
Takashi Matsuyama,1,0
Joshua Hailpern,1,0
Karrie Karahalios,1,0
Jim Halle,1,0
Laura DeThorne,1,0
Mary-Kelsey Coletto,1,0
Mauro Felice,1,0
Torkil Clemmensen,1,1
Shi Qingxin,1,1
Franklin P. Tamborello,1,0
Phillip H. Chung,1,0
Michael D. Byrne,1,0
Kelly L. Dempski,1,0
Brandon L. W. Harvey,1,0
Manoj Seshadrinathan,1,0
Ohad Inbar,1,0
Talya Porat,1,0
Dudu Mimran,1,0
Bracha Shapira,1,0
Peretz Shoval,1,0
Joachim Meyer,1,0
Noam Tractinsky,1,0
Giuseppina Russo,1,0
Cosimo Birtolo,1,0
Luigi Troiano,1,0
Jan Borchers,1,0
Kirstie Hawkey,1,6
David Botta,1,6
Rodrigo Werlinger,1,6
Kasia Muldner,1,6
Andre Gagne,1,6
Konstantin Beznosov,1,6
Claudia Schremmer,1,1
Christian M&#252;ller-Tomfelde,1,1
Paul Dourish,1,0
Gillian R. Hayes,1,0
Lilly Irani,1,0
Charlotte P. Lee,1,0
Silvia Lindtner,1,0
Bonnie Nardi,1,0
Donald J. Patterson,1,0
Bill Tomlinson,1,0
David Benyon,1,3
Oli Mival,1,3
Jeffrey Bardzell,1,1
Shaowen Bardzell,1,1
Tyler Pace,1,1
Jeremi Karnell,1,1
Carson Reynolds,1,1
Alvaro Cassinelli,1,1
Masatoshi Ishikawa,1,1
Julie A. Kientz,1,11
Shwetak N. Patel,1,11
Brian Jones,1,11
Ed Price,1,11
Elizabeth D. Mynatt,1,11
Gregory D. Abowd,1,11
Irene Au,1,1
Richard Boardman,1,1
Robin Jeffries,1,1
Patrick Larvie,1,1
Antonella Pavese,1,1
Jens Riegelsberger,1,1
Kerry Rodden,1,1
Molly Stevens,1,1
Michael Lawo,1,2
Otthein Herzog,1,2
Paul Lukowicz,1,2
Hendrik Witt,1,2
Larissa Pschetz,1,0
Megan Richardson,1,0
Chinmay Eishan Kulkarni,1,0
Melissa S. Quintanilha,1,0
Jin-Yung Park,1,1
Tek-Jin Nam,1,1
Lisa P. Nathan,1,2
Zhiquan Yeo,1,0
Markus Weiland,1,3
Raimund Dachselt,1,3
Drew Harry,1,4
Judith Donath,1,4
Suzanne Prior,1,2
John Arnott,1,2
Anna Dickinson,1,2
Kayce N. Reed,1,0
Dennis P. Groth,1,0
Alain Forget,1,1
Robert Biddle,1,1
Xianghua Ding,1,0
Donald J. Patterson,1,0
Munehiko Sato,1,1
William Odom,1,2
Ye Kyaw Thu,1,0
Rodrigo Werlinger,1,4
Kirstie Hawkey,1,4
Konstantin Beznosov,1,4
Svetlana Yarosh,1,1
Shogo Fukushima,1,1
Yuki Hashimoto,1,1
Hiroyuki Kajimoto,1,1
Eileen Falke,1,3
Tobias Uldall-Espersen,1,0
Gero Herkenrath,1,2
Thorsten Karrer,1,2
Jan Borchers,1,2
Kshitij Gupta,1,1
Adwait Joshi,1,1
Jamie Allison McAtee,1,1
Nigel Savio Vaz,1,1
Daniel John Myers Letson,1,0
Charles Alan Patterson,1,0
Petter Bergqvist,1,0
Fredrik Gustafsson,1,0
Ingrid M&#229;rtensson,1,0
Joshua Morse,1,0
Jacqueline Cerretani,1,0
Sameer Halai,1,0
James Laing,1,0
Melissa Perez,1,0
Eugene Chang,1,1
Xi Zhu,1,1
Hillary Elmore,1,1
Jun Youp Kim,1,1
Zayira Jord&#225;n Conde,1,0
William Eric Marsh,1,0
Andrew W. Luse,1,0
Li-Shan Eva Tao,1,0
James J. Pierce,1,0
Ashley E. Engelhardt,1,0
Jung Youn Yim,1,0
Edaena Itzel Bautista Ru&#237;z,1,0
Laura Elena Hern&#225;ndez Dom&#237;nguez,1,0
Cynthia F&#225;tima Juli&#225;n Loaeza,1,0
Jos&#233; Antonio Velasco P&#233;rez,1,0
Cheng-Lun Li,1,0
Ayse G. Buyuktur,1,0
David K. Hutchful,1,0
Natasha B. Sant,1,0
Satyendra K. Nainwal,1,0
Meseret Gebrekristos,1,0
Ahmad Aljadaan,1,0
Kumud Bihani,1,0
Rajasee S. Rege,1,0
Jennifer L. Allen,1,0
Eric P. Drewski,1,0
Robert S. Molnar,1,0
Susan Coleman Morse,1,0
Augusto Kitover Lobo Alves,1,0
Desiree Sy,1,2
Lynn Miller,1,2
N. Sadat Shami,1,3
Jeffrey T. Hancock,1,3
Christian Peter,1,3
Michael Muller,1,3
Regan Mandryk,1,3
Regina Bernhaupt,1,8
Wijand Ijsselsteijn,1,8
Florian 'Floyd' Mueller,1,8
Manfred Tscheligi,1,8
Dennis Wixon,1,8
John Thomas,1,3
Nithya Sambasivan,1,3
Celeste Buckhalter,1,3
Gaurishankar Krishnan,1,3
Andy Dearden,1,3
Susan Dray,1,3
Ann Light,1,3
Michael Best,1,3
Nuray Arkin,1,3
Andrew Maunder,1,3
Mathew Kam,1,3
Marshini Chetty,1,3
Enrico Bertini,1,2
Adam Perer,1,2
Catherine Plaisant,1,2
Giuseppe Santucci,1,2
Jaime Teevan,1,1
William Jones,1,1
Si&#226;n E. Lindley,1,5
Abigail C. Durrant,1,5
David S. Kirk,1,5
Alex S. Taylor,1,5
Anton Nijholt,1,11
Desney Tan,1,11
Brendan Allison,1,11
Jose del R. Milan,1,11
Bernhard Graimann,1,11
m.c. schraefel,1,1
Jennifer Golbeck,1,1
Duane Degler,1,1
Abraham Bernstein,1,1
Lloyd Rutledge,1,1
David J. Gilmore,1,2
Gilbert Cockton,1,2
Elizabeth Churchill,1,2
Sari Kujala,1,2
Austin Henderson,1,2
Monty Hammontree,1,2
Aaron Spaulding,1,3
Anthony Jameson,1,3
Jonathan Grudin,1,3
Neil Yorke-Smith,1,3
Jack Zaientz,1,3
Corina Sas,1,3
Alan Dix,1,3
Markus Klann,1,1
Alessio Malizia,1,1
Luca Chittaro,1,1
Ignacio Aedo Cuevas,1,1
Stefano Levialdi,1,1
Orit Shaer,1,7
Robert J. K. Jacob,1,7
Mark Green,1,7
Kris Luyten,1,7
Karin Danielsson,1,3
Amir M. Naghsh,1,3
Dorina Gumm,1,3
Andrew Warr,1,3
Florian 'Floyd' Mueller,1,3
Stefan Agamanolis,1,3
Kaisa V&#228;&#228;n&#228;nen-Vainio-Mattila,1,7
Virpi Roto,1,7
Marc Hassenzahl,1,7
Gavin Doherty,1,1
John Sharry,1,1
Magnus Bang,1,1
Mariano Alca&#241;iz,1,1
Rosa Ba&#241;os,1,1
Davide Rocchesso,1,5
Patrick Susini,1,5
Yon Visell,1,5
Stefania Serafin,1,5
Frauke Behrendt,1,5
Nicola Bernardini,1,5
Roberto Bresin,1,5
Gerhard Eckel,1,5
Karmen Franinovic,1,5
Thomas Hermann,1,5
Sandra Pauletto,1,5
Rod McCall,1,0
Ina Wagner,1,0
Kari Kuutti,1,0
Guilio Jacucci,1,0
Wolfgang Broll,1,0
Fernanda B. Vi&#233;gas,1,1
Martin Wattenberg,1,1
Jeffrey Heer,1,1
Maneesh Agrawala,1,1
Daniel M. Russell,1,1
George Furnas,1,1
Mark Stefik,1,1
Stuart K. Card,1,1
Peter Pirolli,1,1
Wolfgang Reitberger,1,3
Manfred Tscheligi,1,3
Boris de Ruyter,1,3
Panos Markopoulos,1,3
Adam N. Joinson,1,0
Jeffrey Hancock,1,0
Pam Briggs,1,0
Caitlin Kelleher,1,1
Brad A. Myers,1,1
Daniel P. Siewiorek,1,1
Dennis Cosgrove,1,1
Jeffrey S. Pierce,1,1
Matt Conway,1,1
Don Marinelli,1,1
Wendy March,1,4
Dawn Nafus,1,4
Laurel Swan,1,4
Alex S. Taylor,1,4
Gisela &#199;akir,2,1
Gitta Domik,1,1
Gitta B. Salomon,1,5
Giuseppe Di Fabbrizio,1,23
Glenn Lautenbacher,1,9
Gabriella Giannachi,1,10
Glorianna Davenport,3,15
Noam Ben-Asher,1,0
Greg Chiselko,1,21
Greg Chwelos,1,2
Greg Garrison,1,0
Greg Lowney,1,1
Greg Peters,1,11
Greg Siegle,1,0
Gregg "Skip" Bailey,1,7
Gregg C. Vanderheiden,1,0
Gregor Fels,1,1
Aaron F. Bobick,2,12
Gregorio Convertino,2,3
Gregory D. Abowd,2,17
Gregory Aist,1,0
Tadeusz Stach,1,16
Gregory Couch,1,0
Eamonn O'Neill,1,5
Chris Bevan,1,5
Vassilis Kostakos,1,5
Dana&#235; Stanton Fraser,1,5
Tim Jay,1,5
Gregory Scott,1,2
Gregory B. Northcraft,1,0
Gregory R. Tatchell,1,3
Gregory Tatchell,1,1
Ed Hammond,1,0
Elizabeth Buie,1,1
Barry A. Po,2,10
Elliot Cole,1,3
Elizabeth Goodman,1,54
Muneo Kitajima,6,80
D. T. Lawton,1,1
Amanda Williams,1,27
Maribeth Back,8,189
Lance R. Williams,1,2
David Williams,1,0
Don Williams,1,1
David Williams,1,26
David Williams,1,2
Mike Williams,1,0
Daniel Boyarski,2,5
J. Williams,1,5
Jason Williams,1,3
James R. Williams,1,0
Tom Williams,1,4
Bernard Kerr,2,14
Barry Eaglestone,1,2
Jun Rekimoto,17,526
Beverly L. Harrison,8,368
Michael Harrison,2,3
Ianus Keller,1,9
Lynne E. Hall,1,0
R. Keller,1,0
Alex Paul Conn,1,4
C. Mills,1,0
Karen Brown,1,2
Simon Brown,1,13
B. Myers,1,143
Barry Brown,2,54
James N. Templeman,1,6
Antonietta Grasso,2,9
Charles Grant Brown,1,15
Mark S. Ackerman,6,177
Mark Ackerman,2,2
William Newman,1,0
Bruce McKenzie,2,53
Luca Chittaro,1,4
Daniel Fallman,3,48
Shawn Lawton Henry,1,0
J. Conner,1,4
Ramon M. Felciano,1,5
Perry Arnold,1,26
Tira Cohene,1,8
Albert G. Arnold,1,0
Sheila Lehman,1,5
Alan F. Blackwell,3,24
BJ Fogg,6,99
Richard Beckwith,1,0
Steve Hodges,1,0
Dan Perkel,1,22
Richard F. Dillon,1,7
Raquel Oliveira Prates,2,6
Larry F. Hodges,2,13
A. Dillon,1,1
W. David Penniman,1,0
Sze Lee Teo,2,3
Sante Simms,2,36
J. J. Cadiz,1,19
Jeanette Blomberg,1,0
S. Ali,1,0
Mir Farooq Ali,1,0
Ian MacColl,1,50
Keith Andrews,2,4
E. Grandjean,1,0
Paul Zimmerman,1,3
John Zimmerman,1,7
Peter Tolmie,1,81
Ron Perkins,1,0
Ron Perkins,1,0
Anurag Gupta,1,1
Frederick G. Conrad,1,0
Paul Maglio,1,10
John Vergo,2,19
Paul Brna,1,0
M. Jakobsson,1,2
Richard Gordon,1,4
Dinesh Rathi,1,1
Jonathan Trevor,2,44
Alex Poon,3,47
David Kurlander,4,34
Gale Moore,1,0
J. Gould,1,13
Kasper Hornb&#230;k,2,20
Chris Law,1,0
Andy Law,1,0
Kimiya Yamaashi,6,38
Kerstin Severinson Eklundh,2,5
Richard Han,1,8
Aradhana Goel,1,0
Edward Clarkson,2,9
Stefano Levialdi,1,2
Yuhui Jin,1,13
Jennifer Wiley,1,5
Mahoro Anabuki,1,13
Andrew Davison,1,0
Martin Odersky,1,27
Robert A. Henning,1,0
Jill L. Drury,1,2
Nicholas Kushmerick,1,1
Roderick J. Little,1,8
Robert Nilsson,1,0
Magnus Nilsson,1,2
J&#246;rn Nilsson,1,0
Susan Fowler,1,1
Aditya Chand,1,7
Donald Norman,1,1
Donald A. Norman,1,1
Gilad Ravid,1,1
Catalina Danis,2,10
Karen Donoghue,1,0
Sanjay Koyani,2,2
Diane Norton,1,1
Chris Esposito,1,1
Daniel Robbins,3,72
Murray Turoff,2,4
Jeffrey Graber,1,1
Scott Jenson,1,0
Fred Cummins,1,0
Osamu Morikawa,2,1
Margot Jacobs,2,5
Annie Jacobs,1,133
Koichi Hayashi,1,2
David Richardson,1,11
Hiromichi Hashizume,2,35
Martin Ludvigsen,1,3
Sandeep Prabhakar,1,0
Carrie Burgener,1,22
Thomas Jung,1,5
W. Smith,1,2
Ian E. Smith,1,78
Ian Smith,1,8
Tim Smith,1,2
Susanne B&#248;dker,1,5
Sidney L. Smith,1,2
Steven M. Smith,1,4
F. P. Brooks,1,67
Michael J. Smith,1,1
Martha R. Horton,1,0
Marjorie Horton,1,19
Andy Smith,1,0
Brian K. Smith,1,10
Barton A. Smith,2,5
David Smith,1,3
David C. Smith,1,7
David N. Smith,1,100
Jarmo Parkkinen,1,3
Frank Biocca,2,34
Neema Moraveji,2,0
Carolyn Watters,2,18
Ben Bederson,2,24
John B. Smith,1,1
John D. Smith,1,3
Frank Althoff,2,2
Pattie Maes,6,673
Thomas K&#252;hme,2,1
Naomi Friedlander,2,12
Satoshi Yoshizawa,2,32
Yasuyuki Sumi,1,0
Kevin Hartman,1,0
Houman Alborzi,1,4
Thomas Strothotte,1,24
Jason Good,1,0
Simon Holland,1,6
Mary Zajicek,2,6
M. Stella Atkins,1,7
David Sinclair,1,63
Carlo Strapparava,1,6
Kenichi Arakawa,1,4
Lili Cheng,3,15
Eric Cheng,1,16
Daniel Cheng,3,8
Blair MacIntyre,3,33
Jan O. Pedersen,1,2
Jesper Pedersen,1,1
Charles Langley,1,3
Niklas Andersson,1,1
Gerd Andersson,1,28
Elizabeth S. Veinott,1,41
Lisa Anderson,1,1
Ben Anderson,1,0
Meera Manahan,1,11
Terry Anderson,1,0
Rieks op den Akker,1,4
James A. Landay,32,805
James Landay,3,9
William W. Gaver,8,396
Richard Anderson,1,2
Ronald E. Anderson,1,0
Helen Nissenbaum,8,58
John A. Anderson,1,0
Jari J&#228;rvinen,1,0
Vinit Jain,1,3
Victor Chen,1,54
Kirk Chen,1,1
Annie Chen,1,2
Michael Chen,1,3
Milton Chen,2,22
Linda Cook,2,3
John Boyd,2,32
John Boyd,1,2
Casey Boyd,4,2
Eric Saund,1,5
Rudolph P. Darken,2,65
Peter Harris,1,22
Frederick C. Harris,1,3
Justin Harris,1,42
Julie Chen,1,27
Ioannis Pavlidis,2,16
R. Akscyn,2,14
Lori L. Foster,1,0
Jonathan Gips,1,0
Leizhong Zhang,2,4
Blair Nonnecke,1,60
Yasuhiro Katagiri,1,1
Jacek Gwizdka,8,102
Jun Zhang,1,4
John C. Klensin,1,0
Jonathan Helfman,2,15
Mark T. Keane,1,4
Roald Buhler,1,0
Eviatar Shafrir,3,1
Xiang Cao,1,0
Jennifer G. Sheridan,1,54
Richard E. Mayer,1,0
Daniel Morris,1,2
Atsumi Imamiya,1,3
Wei Ding,1,5
Patrick Baudisch,20,516
Steve Wohlever,1,1
Dirk Stichling,1,1
Martin Flintham,5,176
Russ Altman,1,1
A. Patrick,1,1
Richard Harper,1,0
Richard Harper,6,148
Bernard J. Jansen,1,4
Jonathan Klein,1,27
Christian Klein,1,11
Esko Kurvinen,1,19
Lars Erik Holmquist,12,69
Jonathan Cohen,1,7
Michael D. Coovert,2,1
Stephen Voida,1,8
Kelly Braun,1,0
Kelly Braun,1,0
Kelly Braun,1,0
Bonnie Nardi,2,15
Ivan Burmistrov,1,0
Adam Stork,1,5
Justin Matejka,1,13
Clifford Nass,21,239
Philip Kraft,1,0
Jonathan Kaplan,1,7
Thomas Rist,1,13
Carsten Schwesig,2,35
Frank Shipman,3,37
Michael Arent,2,1
Daniel Bauer,1,2
Craig S. Miller,1,1
Sang Joon Park,1,2
Steven A. Wolfman,2,32
Peter Fr&#246;hlich,2,0
Roscoe T. Miller,1,0
Robert Miller,1,56
Richard Miller,1,0
Bernd Fr&#246;hlich,1,33
Stephen Hughes,1,7
Gareth V. Hughes,1,13
David S. Miller,1,0
Diane Miller,2,1
Girish V. Prabhu,1,1
Atsushi Sugiura,1,2
R. Darin Ellis,2,0
Wayne Neale,1,1
F. Wilhelm Bruns,1,1
Rick Spencer,1,21
Julia Hirschberg,5,78
J. Miller,1,5
Carolyn Snyder,12,11
Annette Wagner,3,2
Richard Bruce,1,124
G. Kearsley,1,1
Sarah Bloomer,3,10
Victor J. Strecher,1,8
Gene Golovchinsky,8,176
P. Smolensky,1,2
Karen Parker,2,8
John Williamson,4,79
Kellogg S. Booth,9,133
Donald E. Parker,1,2
Le Nam Thang,1,2
Liwei Dai,1,7
Rudy Rucker,1,1
C. E. Rasmussen,1,0
Frederick A. Peck,2,11
Manuel A. P&#233;rez-Qui&#241;ones,3,6
Axel Kramer,2,6
Arthur F. Kramer,1,0
Margaret Chan,1,5
Christine Neuwirth,1,9
Kenneth Chan,1,0
Janet Murray,1,1
R. William Soukoreff,6,204
Hrvoje Benko,1,13
Noriko Suzuki,1,6
Ken Davies,1,9
Matt Davies,1,57
Per Kroon,1,0
Ken Nakayama,3,9
Susan J. Robinson,1,1
Simon Robinson,1,1
D. Robinson,1,2
John A. Robinson,1,0
Benjamin A. Wong,1,13
Daniela Petrelli,1,6
Willy Wong,1,0
George Casaday,3,0
Peter Flynn,1,45
Kim Cameron,1,18
Mike Flynn,1,11
Umer Farooq,1,2
Sara Ljungblad,2,12
Richard Jacques,1,0
Ke Xu,1,2
Elena Not,1,6
Saul Greenberg,19,395
Michael Kaminsky,1,4
Daniel Horn,1,49
W. Roth,1,2
Harold Thimbleby,3,8
Barbara Hayes Roth,1,1
Steven Roth,1,1
Paul Green,1,5
Jonathan Green,1,9
Shane Ahern,2,53
A. F. Norcio,1,6
Anthony Jameson,1,19
Walter Van de Velde,1,1
Eser Kandogan,4,83
Hans Kemp,1,1
M. Krueger,1,4
Jeffrey Nichols,4,75
David Bishop,1,0
Joaquim Jorge,1,0
Jennifer Allanson,2,4
Wendy March,1,3
Robert Geist,1,2
James Fung,1,5
James L. Alty,1,24
Christopher S. Campbell,2,44
Kjell Borg,1,2
Jim Campbell,1,9
Robert Campbell,1,56
J. Elkerton,1,1
Junichi Akita,1,4
Wolfgang Stuerzlinger,3,24
Robert Kass,1,19
R. Kass,1,2
Shuo Wang,2,2
P. J. Stappers,1,2
Lingtao Wang,1,0
Richard Rubinstein,1,0
Xiaoqing Wang,2,26
Alonso Vera,5,46
Dan Rosenfeld,1,0
Matthew Kam,3,56
Judith Donath,7,59
Candace L. Sidner,1,5
Candace Sidner,1,195
Oren Zuckerman,4,58
Sonja Pedell,2,73
Yasuto Nakanishi,2,5
Marc Resnick,1,1
Len Bass,6,31
Don Kimber,1,59
Helene Brashear,1,4
Byron Reeves,3,40
Y. Takebayashi,1,1
Tammara Combs Turner,1,7
Andrew Boucher,1,55
S&#246;ren Lenman,1,2
Mark Maybury,1,0
Meredith M. Skeels,1,2
Matthias Hemmje,1,4
Joanna McGrenere,8,146
Yanqing Wang,3,44
Norman Alm,2,5
Kurt VanLehn,1,2
Thomas Erickson,11,236
David Demirdjian,1,5
Hendrik Knoche,1,0
Tandy Trower,1,1
Ivan Bretan,3,1
Jan Heim,1,3
Carolyn Boettner,1,10
Fran&#231;ois Bodart,2,41
Francois Bodart,1,2
B. Jimenez,1,5
Shelly Farnham,7,48
Jeffrey I. Schiller,1,7
Peter Gorny,1,0
K. Chang,1,91
Tim O'Shea,1,74
Karl Forsberg,1,0
W. Baker,1,1
S. Baker,1,2
Mike Wessler,1,7
Will Schroeder,7,32
Tom Brinck,6,11
Gregg Rothermel,1,22
Peter Pirolli,19,958
Steve Draper,1,11
Michael Scaife,1,57
R. M. Hunt,1,0
Peter Boersma,2,0
Florian Mueller,2,25
Florian Mueller,1,67
Carolyn Brodie,1,12
Joan Greenbaum,2,18
Tom Gross,1,4
John Bowers,9,227
Wolfgang Dzida,1,0
Richard Halstead-Nussloch,1,0
R. Halstead-Nussloch,1,7
Brian Ford,1,0
Debra A. Lieberman,1,1
Debra Lieberman,1,0
Kim Goodwin,1,1
Jason E. Stewart,1,2
Nan Zhou,1,2
Ivan Sutherland,1,2
David Ross,1,1
M. Doi,1,1
Miwako Doi,5,12
Sundaresan Jayaraman,1,0
Anton Nijholt,7,98
Brian H. Ross,1,1
Demetrios Karis,2,21
W. Zimmer,1,1
Alistair Sutcliffe,6,52
Michael Lynch,1,1
Gene Lynch,1,0
Nick Cercone,1,0
David Rosenthal,1,2
Toshiaki Miyashita,1,4
Kouichi Murakami,1,19
Andrew Wallace,1,20
Jaime Montemayor,4,38
Fiorella de Rosis,1,2
Glen D. Kreider,1,0
Yoshifumi Kitamura,3,38
Christophe Collet,1,1
Hua Dong,1,0
E. Petajan,1,10
Steve Freeman,1,4
Pamela Briggs,1,1
Pam Briggs,1,22
Vandana Singh,1,1
Wlodek Zadrozny,1,5
W. Mark,1,8
Gloria Mark,5,130
Paul Marshall,1,4
Mary Czerwinski,26,455
Parthasarathy Ranganathan,1,11
Bengt Sandblad,1,6
S&#248;ren Christensen,1,0
Dennis Wixon,14,70
Michael Cooper,1,2
Nicholas Gorman,1,3
P. Chong,1,15
Irina Shklovski,2,3
Dario D. Salvucci,9,134
Yan Xiao,1,5
Ross Graeber,1,4
Robb Lovell,1,5
Deborah Hix,7,41
Nevenka Dimitrova,1,1
Harley Hamilton,1,4
John Morkes,3,16
Mike McDonald,1,0
Louis-Philippe Morency,2,16
Risto Sarvas,1,23
Barbee Mynatt Teasley,1,4
Ashish Kapoor,1,5
Tami Kameda,1,25
Fran&#231;ois Guimbreti&#232;re,2,23
Geert de Haan,1,0
Shelley Evenson,3,38
Jim Foley,3,1
Jeffrey S. Pierce,3,18
Dan Siewiorek,3,12
Susan Boyce,1,0
Marie Tahir,1,0
Eric Freeman,1,34
Andrew Singer,1,23
Alessandro Barabesi,1,0
Abigail Sellen,15,577
A. Ant Ozok,1,8
Charles Rich,1,10
Karl Fischer,1,1
Anne Adams,2,19
Christine H. Nakatani,2,23
M. Maguire,1,1
M. Rosen,1,10
Claire O'Malley,3,173
C. O'Malley,1,2
Leon Watts,3,11
Steve Whittaker,18,449
David J. Hess,1,1
Kris Vanstappen,1,0
Darren Reed,1,19
David R. Reed,1,0
Hideyuki Tamura,1,13
Minna Isomursu,1,1
Matthew Marsh,1,4
Stephen Marsh,3,6
David K. Goldstein,1,0
Eric Horvitz,6,332
David Whitfield,1,0
Vincent Hayward,3,72
Hilary Hutchinson,2,191
David Bainbridge,1,10
Amy Hurst,2,25
Scott Kirkpatrick,1,15
Arthur E. Kirkpatrick,3,56
James R. Meehan,1,2
Peter Gregor,1,1
Dick Steinberg,1,0
S. Howard,1,1
Abhishek Ranjan,2,30
Cliff Lampe,1,38
Naoki Kato,2,4
Hirokazu Kato,3,14
Li-wei He,1,37
David Redmiles,4,18
Antti Oulasvirta,7,142
Harry R. Tennant,1,17
Richard Wolf,1,3
Richard Wolf,1,3
Margaret McLaughlin,1,1
Rich Fletcher,1,1
Yan Qu,4,21
Marc Eisenstadt,1,0
Javier Contreras,1,0
Fumio Kishino,5,31
David Maulsby,2,28
Jesse James Garrett,1,0
S. Saxena,1,0
Rob Barrett,2,66
David Shen,1,0
David Shen,1,1
Akihiro Sugimoto,1,1
Azam Khan,2,39
Tom Rodden,8,107
Peter G. Selfridge,1,12
David G. Novick,8,6
Scott Lewis,1,12
Simon Lewis,1,17
Sue Cobb,2,50
Bruce R. Lewis,1,0
Richard L. Lewis,2,12
Jonathan Lewis,1,7
Jonathan Sykes,2,17
Meng Yang,2,8
Masatoshi Ishikawa,1,4
Hiroshi Ishikawa,1,13
Keiji Yamada,1,1
Kate Bielaczyc,2,1
Y. Yang,1,6
David C. Mitchell,1,9
Alex Mitchell,2,13
Jaakko Hakulinen,1,1
William Buxton,21,468
Hiroshi Ishii,37,1978
Richard G. McDaniel,3,30
Takumi Watanabe,1,18
Xiang Ao,1,4
Kent Wittenburg,1,0
