file organization,2,0
piccolo.net,2,33
urls,1,0
shared context,2,2
group work,9,563
behavioral biometrics,1,0
reseeding,1,30
audience interaction,2,5
vision-based interaction,1,1
qualitative usability testing and evaluation,2,0
two-handed interfaces,2,160
interactive environments,2,23
tenure,1,0
frame of reference,2,1
online bulletin boards,1,2
intermedia,1,0
virtual arm,1,0
multimedia genres,1,0
visual interaces,1,2
searchable,1,0
speech interactions,1,23
child-robot interaction,1,0
multidisciplinary team,1,3
autobiographical memory,4,33
recording/recalling story,1,20
multimedia station,1,0
corporate wikis,1,0
gaze interaction,4,13
architectural presentation,1,24
bbs,2,60
interactive movie,1,1
intuitive interfaces,3,13
spatial interaction,1,9
adaptive,1,1
career,2,1
wysiwyg interface,1,0
volunteering,1,0
maritime human factors,1,1
product choice,2,3
service learning,3,3
keystroke dynamics,2,0
force-based layout,1,0
human-computer interface,3,104
pervasive game,2,11
actimates barney,1,4
cross device interaction,1,18
special interest groups,2,1
activity-cen-tric collaboration,1,9
capacitive sensor,1,0
collaborative editing,2,4
interactive sound,1,3
reminder systems,3,2
unistrokes,7,52
diagrams,2,27
bci,2,0
sticky widgets,1,4
attentive text,1,0
perspective viewing,2,7
social spheres,1,3
tabletop,24,139
post-task ratings,2,7
wicked problems,1,38
organizational factors,1,6
image search result clustering (isrc),1,12
direct manipulation,47,356
dynamic gain adjustment,1,5
multitasking,29,185
collaborative working,1,0
massively multiplayer,1,11
articulation work,1,0
home robot,2,13
usability testing and evaluation.,1,0
volunteerism,3,22
mobile device usability testing,1,4
snap-dragging,4,22
implicit biofeedback,1,1
social context,2,0
prototypes,6,107
domestic environments,2,32
interaction design and evaluation approaches (ideas).,1,0
difficulty,1,7
permission structures,1,28
affective response,1,4
virtual direct communication,1,4
database evaluation,1,0
coscripter,2,5
progress feedback,1,1
unobtrusive interface,1,0
information security,1,4
stereotypes,1,0
tactile drawing,1,4
temporal data,2,11
usability inspection methods,1,0
computer-mediated social interaction,1,0
conference discussion,1,0
user interface evaluation/methodology,1,3
essential modeling,1,2
geographic distance,1,1
public displays,11,37
partnering,1,1
split-screen,1,5
haptic sense,2,4
digital manipulative,3,80
cyberspace,1,17
workplace design,2,4
interest detection,1,31
augmented paper notebook,1,56
technology in the curriculum,1,0
objectives,1,1
chopsticks,1,3
energy,3,3
bi-directional interface,2,23
graphical vs. textual interfaces,1,5
handset,1,15
accelerometers,4,12
usability test problems,6,15
software quality,1,2
radial menus,1,2
interruption,31,319
semantics of interaction,1,8
collaborative education,1,4
exertion interface,11,103
selective exposure,1,2
computer-user dialogs,1,17
map navigation,1,0
subtle expressions,1,2
time-achievement graph,1,0
pan & zoom,1,0
social regulation,1,0
flickr,4,38
finger tracking,1,10
immersive experience,1,3
situation awareness,1,1
direct-touch interfaces,1,39
plants,1,2
human-robot communication,1,1
cognitive-behavioral therapy,1,0
plan-based,1,5
web site design,5,54
social affordance,1,7
shared interactive tabletop,1,14
multi-user interaction,3,1
proxy,2,92
sensing technology,3,18
topology,1,0
visualization of complex phenomenon,1,0
speech interface design,3,30
incident visualization,1,0
site,1,0
information worker,2,90
direction selective infrared transmission,1,1
work process support,1,59
multidimensional scaling,2,7
persistent audio,1,0
remote play,1,9
user profiling,4,18
one-handed keyboard,1,9
multiple hand-held devices,1,3
gustatory display,1,0
second language learning,1,1
pattern use,1,19
mental interface,1,6
monte carlo,1,14
hype,1,0
societal research,1,0
posters,1,7
project management,8,7
object-oriented frameworks for collaboration,1,7
capacitive sensing,2,0
spectator experience,1,0
authoring tools,6,15
coaches,1,0
grand challenges,1,0
integration and synchronization,1,103
usability architecture,1,0
architectural-robotics,1,0
time perception,1,0
workload assessment,1,0
cosmetic customization,1,1
catadioptric stereo,1,4
geometry teaching; augmented reality,1,0
infotainment,1,1
ambiguous design,1,0
evaluator effect,5,44
mediaspace,1,7
design for all,2,4
divergent thinking,2,4
concordance analysis,1,0
quantitative methods,4,20
multifaceted displays,1,7
philosophy of technology,1,0
graphical representation,1,2
immersive visualization,1,1
user experience design/ experience design,1,0
seamful design,2,53
goms,21,210
burn,1,0
human-computer interaction,67,258
multidisciplinarity,1,0
car,1,1
eye gestures,1,1
tangible,22,49
audio conferencing,3,9
interactive spaces,1,1
children,162,1554
application building,1,2
visual fields,1,5
cad,7,91
morphing,1,7
cai,1,0
cooking interface,1,0
role-playing,4,11
animal societies,1,0
cbt,2,0
user interface specification,1,7
reference,1,5
spatial ability,1,16
visual expression,1,0
economical,1,0
championing,1,11
health monitor,1,5
longest repeated subsequences,1,47
competition,2,7
electronics,2,0
craft,7,18
behavioral economics,1,0
graphical representations,2,147
lotus,1,3
bezier curve,1,0
interaction hardware,4,6
user interest models,1,1
non-use,1,1
mobile & wireless games,1,27
trajectory-based interaction,2,103
visual media,2,1
inherent feedback,1,5
on-screen artifact,1,0
configuration space,1,0
personal landmarks,1,3
centralized usability resources,1,11
planning,9,25
hardware/software integration,1,0
pre-production,1,0
usage tips,1,4
personal agent,1,0
social q&#38;a,1,0
task/user modeling,1,15
outline,1,0
touch-sensitive screens,1,17
information rights,1,0
self reflection,1,0
open sharing,1,0
security awareness,1,0
physiology,2,37
audience research,1,1
user experience practice,1,0
design concept embodiment,1,0
ajax application interaction logging,1,3
silk,2,25
tie strength,2,34
dynamic allocation of function,1,0
persistence,1,13
observation logging,1,15
end-user interactive concept learning,1,0
message composition,1,1
bui,1,5
co-present,1,5
tv remote control,3,6
face-to-face interactin,1,0
web models,1,21
bus,1,0
media search,1,0
verbal user interface,1,4
interface agents,5,99
user center design,1,21
stratum,1,0
young-child,1,1
facial expression,6,81
augmented video streams,1,0
scrollbars,1,31
connection,2,0
model-tracing,1,36
tongue,1,12
programming reality,1,1
emerging interaction styles,1,1
assemblage,1,0
science inquiry,1,11
co-located computer-supported collaborative learning,1,3
auditory attention sensing,1,0
critical technical practice,2,24
nutrition,10,12
location based service,1,0
toolkits,17,427
adaptive interface,2,3
image polarity,1,0
cultural awareness,1,2
audio design,1,0
co-operation,1,1
desktop accessibility,1,0
movies,1,0
selection tasks,1,6
location-based technology,1,0
display-based hci,1,0
board games,1,0
intelligent products,1,0
gestural uis,1,1
elderly homebound persons,1,0
inheritance,2,3
search engines,5,12
ambient signals,1,0
user,2,19
perceptual modeling,1,0
computer-supported cooperative work (cscw),2,30
intensity,1,0
universal remote console,1,1
asynchronous audio,1,0
q&#38;a,4,10
display augmentation,1,0
government,8,2
direct-touch,1,22
user frustration,1,10
mobile collaboration services,1,0
nonverbal behavior,4,18
experiment-based research,1,0
asymmetry,1,9
white pages,1,1
multilingual tools,1,0
mood,1,0
skin conductance (sc),1,0
projects,1,14
volume slicing,1,0
online remote communication,1,0
shci,1,0
informal meetings,1,68
a/b testing,1,0
co-experience,1,12
intranets,1,0
default policies,1,1
api design,1,38
retail,2,4
arnauld,1,19
time-series data,2,6
interface specification,1,3
myyearbook,1,1
social judgment,1,0
socratic dialogue,1,0
minimalist documentation,1,20
repute,1,4
designer experience,1,0
clustering,13,174
electroencephalography (eeg),2,10
ahp,1,1
workload,7,21
characteristics of movement,1,27
user cost,2,15
survey-based experiment,1,0
interactive behavior,1,0
nonprofits,1,0
wiki curators,1,0
everyday creativity,2,12
virtual collaboration,2,1
force input,1,0
brain-computer interaction,3,4
embodied virtual agents,1,1
c++,2,6
location tracking,1,0
mental rotation,2,32
self-help groups,1,0
casino,1,0
configuration,3,2
computer-mediated human-human interaction,1,21
lego,1,18
hci research,4,39
frequently asked questions,1,0
application design,1,1
american users,1,1
information use,1,24
internet use,2,1
game production,1,0
story grammars,1,11
listserv,1,2
group formation,1,11
video telephony,2,8
paperweight metaphor,1,1
designing for the home,1,10
bookmarks,7,58
auditory user interfaces,3,9
micro/macro view,1,0
informal prototyping,1,25
human-computer interfaces,1,6
lifespan,1,0
target ghost,1,0
patient-physician interactions,1,0
lens,4,123
collaborative learning environments,1,0
home communication and aging,1,5
domain-specific embedded language,1,19
pervasive weight measurement,1,0
control panel,1,49
spline manipulation,1,11
sociology,3,26
environmental sound,1,1
question and answer,3,9
online learning,1,0
business directions,1,7
online dispute resolution,1,1
menu organization,1,1
stereo displays,1,1
practical guidelines,1,10
preventive health,1,2
integration,4,22
pad++,4,193
r &#38; d,1,0
aln,2,4
usability walkthroughs,1,0
mouse movements,3,34
temporal representations,1,0
displayless interfaces,1,0
video prototype,1,10
speed,2,0
game pad,1,1
tangible input,1,0
demand management,1,0
parallel voting,1,1
instrumented browsers,1,8
audio spatialization,1,0
faceted identity,1,0
automated usability evaluation,4,59
document-centric user interface,1,1
background music,1,1
on screen keyboard,1,16
abc,1,22
novice-to-expert transition,1,0
real-world context,1,0
computer-mediated communication (cmc),3,45
text chat,4,62
overlapping windows,1,3
security framework,1,0
thermal media,1,1
activities,1,0
recent context,1,5
predictive input,1,0
augmented paper,1,0
pen-based input,3,50
public documents,1,1
automatic speech recognition,5,25
selective listening,1,17
pattern languages,4,38
t-patterns,1,0
community art practice,1,0
trouble-spotting photoshows,1,0
wellness informatics,2,0
sticky tools,1,0
gcoll,1,0
experimental tools,1,2
language translation,1,3
music controller,1,0
oversight,1,20
calm computing,1,5
communication through movement,1,1
workplace,4,18
community computing,2,10
gyroscopic mouse,1,1
patients,1,0
information retrieval,45,668
on-the-go,1,5
user review,1,0
user interface development tools,1,16
auditory menus,1,0
remote communication,1,1
evaluating results,1,0
diverse opinion browsing,1,0
industrial energy management,1,0
web workspace,1,13
task management,10,285
health services needs and demands,1,0
smart office,1,7
augmented/mixed reality,1,0
misdirection,2,5
indigenous rhetorical sovereignty,1,0
political protest,1,3
virtual hand,1,0
audio time-compression,1,4
animated text,1,16
accountability,4,29
structuring notes,1,1
audio interfaces,9,125
ambient data visualization,1,0
value,3,18
hands free operation of computers,1,0
contextual evaluation,1,7
attributions,1,1
3d audio,4,19
organizational overview,2,13
cross-cultural affective responses,1,2
automatic scrolling,2,7
tablets,7,164
business factors,1,0
rainforest and restoration ecology,1,4
expressions,1,1
chi 2003,1,0
matching,1,1
telehealth,1,0
cascading menus,1,5
methods for analysis/assessment,1,28
assisted living,1,0
object-play,1,0
user models,29,257
ethics,27,147
chi 2007,1,0
visual marker recognition,1,8
add,1,0
speech editing,1,6
playing,1,1
sound modelling,1,5
engineering community,2,0
entertainment applications,1,4
design tools,13,58
psychophysics,2,1
japanese culture,1,0
multi-touch surface,1,0
home settings,1,4
power law of learning,1,3
acm,1,0
customers,1,0
software evaluation,1,1
design thinking,5,18
micro-negotiation,1,0
animated characters,1,36
syntactic alignment,1,0
task times,1,0
cosmetic,1,0
meta-principles,1,6
lincoln laboratory,1,2
window managers,2,97
functional mri,1,3
intonation,1,0
asynchronous,4,12
design of the innovation,1,0
enterprise applications,4,3
computer networking,1,14
home care,1,0
aircraft interfaces,1,11
developing countries,7,7
small wearable information appliance,1,2
dynamic data,1,0
user-interface components,1,0
structured annotation,1,4
natural language dialogue systems,1,0
social behavior,1,8
air pressure control,1,4
paragraph fingerprint,1,4
informative art,1,7
usability testing,87,370
proxemics,3,26
compression granularity,1,25
programming environments,12,120
choice,3,2
data-oriented model,1,0
pliant systems,1,7
end-user programming,43,408
religious technologies,2,6
safe surfing tools,1,0
online gaming,1,15
personal,2,5
personas,18,32
funding initiatives,1,0
mobile artifacts,1,0
code editors,1,0
novel input techniques,1,8
2d sketch,1,0
on-line usability,1,0
"force fields",1,6
spatialization,1,2
audio-tactile feedback,1,2
character chart,1,2
conservation behavior,1,3
agile usability,1,0
industrial ecology,1,0
machine learning,19,200
synchrony,1,3
string,1,8
handhelds,7,85
spirtuality,1,6
social richness of medium,1,1
common music notation,1,1
e-learning and education,5,17
information graphs,1,21
touch wheel,1,6
automated content metadata,1,23
culturally sensible design,1,0
photo display,1,5
empirical methods, quantitative,1,13
interactive animation,2,13
lifestyle,1,17
simulated space,1,12
agricultural information access,1,0
haptic interfaces,3,1
reflective skills,1,5
body communication,1,0
health behavior change,2,1
surface-like device,1,1
urban impact,1,6
representative thumbnail,1,22
children with autism,1,0
petworking,1,0
mobile device user interface design,2,13
homeless,6,14
adolescents,2,2
browsers,2,5
interface design representation,2,46
wordnet,1,7
forum,2,0
portability,2,10
routeplanner,1,0
electronic payment,1,1
stacking,1,4
embodied interface agent,1,22
visual disability,1,10
robot-mediated communication,2,8
simultaneous or sequential input,1,12
hcbi (human computer biosphere interaction),1,3
analogy,4,12
toyota production system (tps),1,0
urban space,1,5
neurosurgery,1,103
interactive ads,1,4
web revisitation,1,0
clinical informatics,1,0
pitara,1,2
shell,1,4
treemap,3,27
display-based problem solving,1,12
hitchhiking,1,13
user experience design,12,21
c-d gain,1,5
tourist guides,1,3
human interface design,4,32
voice user interfaces,4,24
service creation tools,1,0
disfluencies,1,12
sensor shoes,1,4
volume data,1,0
mobile usability,1,3
arm,3,93
periodical,1,0
form,3,2
art,15,92
typing aids,1,15
exploratory procedures,1,0
mundane artefacts,1,1
analytics,1,0
undefined event preserving,1,6
asd,2,1
kitchen displays,1,1
orientation-aware,1,4
searching task,1,6
mobile web,1,5
theory-driven design,1,0
asl,2,7
context-sharing,1,10
clinical information,1,0
mode,3,4
digital augmentation,1,14
email interfaces,1,23
web design/layout,1,0
future directions,1,1
interaction programming,1,1
learner-centered tools,1,0
model-driven development,1,0
x protocol,1,3
peripheral audio,1,4
high resolution visualization,1,0
invisible computing,2,10
point,1,4
tactile or gestural i/o,1,1
tilt control,1,5
public information display,1,5
transcript,1,0
social-software,1,2
models of the user,6,13
constrained movement,1,4
somatic connoisseurship,1,0
player behavior,1,0
analysis of variance,1,0
rehabilitation-centred design,1,1
psychosocial information,2,8
perceptual uis,1,1
mobile tagging,1,6
self-test,1,0
augmented note-taking,1,34
awt,1,0
immersive learning,1,1
food,5,14
category theory,1,4
aware home,1,11
character set,1,0
reference users,1,0
emotion regulation,1,0
asr,1,0
hci literature,1,0
conference attendees,1,0
atm,2,1
hci skill set,2,0
digital art,1,0
spontaneous collaboration,1,3
vibration patterns,1,0
forms,3,4
scientific research,1,10
negabehaviors,1,0
wireless communication,2,77
firewall,2,1
tagging,27,305
theme park,1,0
hci design,5,8
thumb navigation,1,33
multimedia,67,565
social play,1,0
text formatting,1,0
pseudo-haptic,2,26
nonparametric statistics,1,0
flow diagrams,1,11
medical domain,1,1
architectural style,1,26
codec,1,1
movement,9,16
journey planner,1,0
classical aesthetics,1,0
multi-monitor environments,1,16
situational application,1,1
chi design community,1,0
knowledge capture,2,3
elastic devices,1,0
head movement,1,1
simulation of task models,1,7
lassomenu,1,57
sparklines,1,0
audience voting system,1,0
reflective cognition,1,0
shape-changing i/o devices,1,5
texture,2,22
performance modelling,1,32
lifelike motion,1,23
mobile text input,1,2
query language,1,18
life-like,1,0
exhibitions,1,0
pay by weight,1,0
touch,17,80
small scale rural farming,1,0
turn taking,1,0
self-modulation,1,0
device-less computer interaction,1,4
local search,2,9
privacy classification,1,78
workspace awareness,2,39
means-ends analysis,1,1
chronic obstructive pulmonary disease (copd),1,0
small business,1,3
unistroke recognition,1,8
commercial speech,1,0
deaf community,1,0
fantasy,1,0
social setting,2,5
cooperative note-taking,1,34
dynamic bayesian network,1,7
collocated teams,1,1
socio-cultural forecasts,1,5
drag-and-drop,2,3
design practices,1,3
latent semantic analysis,5,40
simulator,1,0
independent living,1,8
multi-point interaction,1,3
automatic speech processing,1,1
cultural exchange,1,6
reflective practice,1,1
knowledge engineering,2,0
bandwith,1,1
design sketches,1,0
knowledge management system,1,4
consumer,2,28
convergent product design,1,0
research through design,8,41
camera-projector systems,1,2
magnets,2,11
mobile game design,1,0
narrative structure,1,0
spatial information encoding,1,1
image categorization,1,3
requirements gathering,8,7
nods,1,5
semitransparency,1,22
automotive user interfaces,2,2
menu traversal,1,22
sense of agency,1,0
proximity,8,33
cognitive disability,1,0
linking,1,0
user conceptions,6,65
software architecture and engineering,3,17
low-fidelity prototyping,4,22
quality of life,1,0
voters' guide,1,0
weight management website,1,2
tai chi,1,0
photo/video album,1,0
value dams and flows,1,3
collaborative information seeking,1,3
justice,2,116
augmenting memory,1,0
visual music,1,0
task-specificity,1,4
persistent conversations,1,20
d&#233;rive,3,85
design models,1,3
human sex differences,1,4
omcs-br,1,0
usability formal methods,1,2
strategic design,1,0
screen real-estate,1,1
performance differences,1,27
automobile interfaces,3,15
incidental user,2,0
message delivery,1,3
wireless device,1,4
bubbles,1,9
lifestreaming,1,0
digital bulletin boards,1,2
strata drawer,1,1
c-d ratio,1,25
mixed physical and digital interactivity,1,4
complex health interventions,1,0
social responses to communication technology,2,2
brain-machine interface,2,1
video ethnography,2,17
volunteer computing,1,0
reading speed,1,4
ethnographical studies,1,0
communication support,1,7
triggered interaction,1,0
spatial navigational system,1,0
computer-aided design,2,17
phobias,1,1
distortion-oriented view,1,4
social,8,31
reset,1,6
animated graphics,1,0
ambient visualization,1,0
percent-done indicators,1,0
embedded tags,1,38
principal components analysis,2,33
productivity tool,1,0
map-based navigation,1,0
call center analytics,1,0
mid-air interaction techniques,1,0
collaboratories,3,6
semi-otics,1,1
branding identity,1,0
lifelog,2,0
control/display ratio,1,22
preattentive processing,1,7
diabetes,3,11
social maintenance,1,32
&ldquo;speech as data&rdquo;,1,17
urban computing,15,116
handheld mobile device,1,0
magic box,1,8
distance,6,23
how-to,1,13
computational toys,1,8
evolution of information spaces,1,30
model-base design,1,1
mobility,24,142
hci education,17,11
water,3,7
pagelinker,1,5
human-computer interaction research agenda,1,0
dual manual control,1,0
situated learning theory,1,2
world wide web and hypermedia,8,96
display systems,1,0
vocational training,1,1
environmental awareness,1,0
turn-taking,3,70
external validity,2,11
furniture,1,20
wonder,1,1
tui interaction,1,0
ambient displays,18,176
tangibility,2,1
speech applications,2,9
natural interaction,8,12
educational games,3,2
multimodal simulations,1,0
voice usability,1,8
research funding,1,0
user data collection,5,2
masculinity,1,0
visual interaction design,4,0
usability community,1,0
level of detail,1,0
guides,2,0
presence in absence,1,3
help generation rules,1,11
reactivision,1,1
model-based interface tools,1,24
off-screen,1,14
paths,1,8
information understanding,1,1
visual icons,1,8
unfollow,1,0
near field communication,2,0
zooming user interface,2,2
head controls,1,1
older adults,17,23
keypad design,1,6
entertainment,44,106
desktop metaphor,4,134
intermediaries,1,24
health consumers,1,2
identification,1,0
cultural model,1,0
interactive tabletop,1,4
configuration task,1,0
word prediction,1,2
technique,2,4
personal safety artifacts,1,0
collaborative browsing,1,2
visual flow,1,20
automatic tools,1,12
object-oriented interface,1,0
collaborative search,6,38
web-based interaction,3,56
multi-touch technique,1,6
temperature,2,4
business case,8,3
automatic user interface design,2,40
skincare,1,0
selection techniques,2,7
performance modeling,3,71
usability errors,1,1
bio-feedback,1,1
window manager,2,2
web brands,1,0
biocybernetic adaption,1,0
homeless young people,2,0
process models,1,0
gestalt theory,1,0
interaction.,1,11
voter support system,1,2
search usability,1,13
denim,1,11
public place,1,54
suppleness,2,8
hands-free,1,0
living laboratory,1,16
theories of explanation,1,2
playtesting,1,60
coordination theory,3,9
human understanding,1,0
instrumented usability,1,10
beauty dilemma,1,2
mozilla,1,3
emergencies,1,1
culture preservation,1,1
wireless devices,2,53
teens,2,17
table top display,1,17
usability testing and evaluation,14,57
bayesian belief networks,1,3
evolving use,1,19
active documents,1,5
bluetooth,6,36
wearable devices,1,1
individualized use,1,0
gardening,1,0
advanced graphical user interfaces,1,0
design and evaluation methods,1,4
garden,1,5
corporate strategy,4,11
cockpit display of traffic information,1,0
end-user software engineering (euse),4,10
theory of behavior,1,0
care at home,1,1
mass communication,1,0
visual collaboration,1,0
semantic zooming,3,30
multi-layer interface,1,1
gaze awareness,4,26
remote audio,1,1
emotion and affective user interface,5,1
successes,1,3
organizational memory,4,9
naturalistic computing,1,6
mouth,1,12
linguistic,1,11
learner-centered design,14,101
mashup,2,49
gesture sensing,1,0
rating systems,1,8
screen reader,2,3
data integrity,1,0
bi-manual,1,63
testing software,1,1
navigation,99,773
personal role management,1,31
email messages,1,0
coordination languages,1,3
intrusion detection,3,27
community level,1,0
engagement,19,98
context-aware doll,1,9
mouse,12,169
embedded computing systems,1,3
aeroastronautics,1,0
self-monitoring,1,0
design noir,2,6
information interfaces and presentation,4,23
stylus pen,1,0
surface interaction,3,0
3d visualizations,1,3
abandonware,1,0
context information,3,15
ubiquitous computing and smart environments,4,62
contribution models,1,25
observation-based design,1,1
infrared,2,17
apparent usability,1,69
deformation,1,0
universal (or disability) access,1,1
phishing user study,1,119
iterative design,17,125
3d transformation widget,1,0
desktop work,1,0
dialogue model,1,1
contextual snippets,1,52
infrastructures,2,0
digital interactive artifact,1,0
map digitizing,1,10
supervised learning,2,14
sustainable hci,5,12
thermal feedback,1,0
surface,4,42
use of images,1,74
revision,1,0
behavioral realism,1,31
multi modality,1,2
data transfer,1,0
social tagging,5,16
dialing while driving,1,0
vrfmri,1,0
social agendas for innovation,1,5
narrative handles,1,9
mime,2,2
myanmar language,1,0
location-based sharing,1,0
information engineering,1,0
progress bars,2,0
pen based user interfaces,1,2
issue resolution,1,0
interface mechanisms,2,151
steering task,1,29
escape,1,0
adaptability,2,13
kidpad,4,298
talking emotive avatar,1,17
attitude,2,12
market positioning,4,10
choice architecture,1,0
database access,1,1
information patch,1,0
handheld interaction,1,52
engaging,1,0
cognitive engineering,6,4
social dilemmas,3,77
cost-benefit  analysis,1,0
eyes-only interaction,1,1
course outlines,1,2
confidence,1,0
process,7,41
social link sharing,1,4
three dimensional interfaces,2,7
software localisation,1,0
image input device,1,7
design games,2,1
object oriented,1,2
cognitive aging,1,1
offshore,1,2
newspaper metaphor,1,23
multi-object manual performance,1,0
designing for emergence,1,0
projected interfaces vision-based interactions,1,1
financial visualization,1,0
chi professional issues,1,0
3d graphical manipulators,1,35
error blocking,1,20
attention switching,1,0
in vehicle information system,1,0
touch pad,1,8
open innovation,1,0
orientation and relative position tasks,1,7
technology in the schools,1,0
web-based service,1,0
phishing,7,158
audio direction locator,1,2
walk-up-and-use,1,0
presentation,7,2
interactive multi-scale visualization,1,6
online communities of creators,1,2
intelligent cockpit,1,11
food insecurity,1,0
positive and negative edges,1,12
tactile,7,90
sensuality,1,7
webserver,1,1
tele-presence,3,37
oracle,1,0
appware,1,1
personal data assistants,1,7
technology enhanced instruction,1,0
ambient orb,1,1
video-mediated communication,9,64
worth-centred development frameworks,1,6
infants,1,1
media design,2,4
usability.,1,1
somaesthetics,1,5
dynamic output generation,1,1
real-time transcription,2,3
online research,4,122
multimedia communications,1,14
volunteers,1,0
analog environments,1,0
kinetic text,1,1
social crowds,1,0
needs analysis,1,0
empirical data,1,12
social network,10,8
goals,2,4
design heuristics,1,0
computer support,1,0
photograph,1,5
transmission delay,1,0
mobile photography,1,5
inventive leisure practices,1,0
time mark,1,0
online communication,2,14
telecommunication,4,31
structuring,2,4
search,33,431
electronic product catalogs,1,2
zooming,9,121
affective expressions,1,5
subtle stone,1,0
energy expenditure,1,6
full-length text,1,2
ternary trees,1,2
low-effort communication,1,0
discrimination,1,2
step-by-step instruction,1,2
computer supported collaborative learning,2,0
city maps,1,3
gift-giving,2,71
word-association,1,0
international collaboration,1,1
auditory display,9,10
usability lab infrastructure,1,0
video surveillance,1,5
editor,1,8
scenario,6,11
microworld,1,0
specialized development frameworks,1,4
personified media,1,1
recognition interfaces.,1,2
computer,2,2
shape change,2,16
pen-based uis and education,1,0
software environment integration,1,0
formal and informal representations,1,5
'pencigraphic imaging',1,0
interactive media installation,1,0
midi,1,2
adaptive hypermedia,3,198
creating new operations,1,6
horizontal human-computer systems,1,13
rule induction,1,11
constraint-based systems,1,1
open-source software,1,1
wall-sized displays,2,164
systems design,1,9
interactive systems design,1,0
enhanced reality,3,67
anxiety,1,0
ethnocriticism,1,2
storyboards,5,31
novel mechanisms,1,3
reflective hci,7,64
augmented audio,1,4
skill acquisition,3,21
social polling,1,4
multimedia databases,1,3
social theory,1,2
totem,1,0
usability standards &#38; evaluation,1,0
mashups,3,4
association network,1,4
virtual goods,1,0
affective applications,1,5
tactile displays,3,35
object-oriented modeling,1,49
digital library,8,16
claims,1,1
mobile interaction technique,1,3
tactile interface,4,51
handicap,1,2
instrumentation and control,1,2
critical humanism,1,8
ambient media,13,972
scenario-based methods,1,0
diet and exercise habits,1,5
book index,1,7
excision,1,5
technology in use,1,12
similarity,4,71
user interface guidelines,4,6
semi-structured interviews,2,41
web-technology,1,0
californiaptcha,1,0
cognitive skills,1,0
emons,1,5
freehand sketch,1,14
visual tracking,2,11
big five,1,0
data collection method,1,1
cooperative work,4,35
cueflik,1,15
interactive voice response systems (ivrs),1,5
command entry,1,0
large group interaction,1,9
construction kits,2,7
flick,1,4
restoration,1,0
subjectivity,1,0
electro-holography,1,3
multinational corporate environment,1,14
virtual workspace,1,0
product definition process,1,0
vision-based hci,1,4
physical activities,1,4
human voice,2,1
information utilization,1,0
iphone applications,1,0
technology and society,1,0
context aware service,1,5
wearable computing.,1,34
minimum string distance,1,9
social agent,1,14
user-initiated,1,10
non-transactional trust,1,4
indian language computing,1,7
damping,1,3
prop-based interface,1,3
user interviews,1,0
creative work,1,0
field testing,1,2
islam,1,4
international, intercultural,1,0
presentation references,1,0
measures,2,1
methods and techniques,1,12
in-vehicle navigation,1,0
making a difference,1,1
narrow layout,1,20
sparse action shapes,1,0
open mind,1,21
micro task,1,73
drawing programs,2,7
open mind common sense,1,15
user requirements,8,58
event capture,1,15
aphasia,5,29
strategy selection,2,17
middleware,1,0
open source,10,7
visual task characterization,1,31
advanced manufacturing,1,0
standardized questionnaires,1,0
timespace management,1,3
eye jitter,1,4
functional ability,1,0
conceptual analysis of the web,1,0
illustration,3,0
email management,1,0
mobile reading,1,0
pervasive communication scenarios,1,2
barriers,2,4
mice,3,15
clock metaphor,1,6
environmental user interfaces,1,1
tool support for usability evaluation,1,15
visual indices,1,0
curricula,1,2
ecological approach,1,0
boundary management,1,146
computer-mediated communication,86,601
webcast,1,0
concept maps,4,0
humanitarian landmine clearance,1,0
theory in hci,1,28
social affordances,1,3
user needs,2,1
underlining,1,0
data monitoring,1,146
goal oriented interfaces,1,0
hyper-reality,1,0
security question,1,6
greek history,1,0
spatial map,1,2
layered interfaces,1,0
learning curves,1,2
html validation,1,8
handle box,1,9
thermal imaging,5,14
data analysis tools,1,14
dialog,2,0
location aware systems,1,6
braille recognition,1,1
identity-enabled browser,1,0
parents teaching,1,1
conversations,4,58
audio control,1,15
symbolic objects,1,3
semiliteracy,1,2
learner articulation,1,1
motion input device,1,1
computer-assisted pronunciation training,1,0
idea representation,1,2
e-cash,1,3
interaction objects,2,43
online dating,6,38
access tracking,1,3
eblocks,1,3
peer to peer,1,22
dying,6,8
software ergonomics,1,0
semi-instrumented,1,33
astronomy,1,0
collective effort model,1,20
scene modeling,1,2
human-pet interaction,2,2
development forum,1,0
participatory,2,0
educational study design,1,0
face,5,35
mobile and gestural interaction,1,7
chatroom,1,69
predictive text,1,6
input devices,60,1137
constructivist psychology,1,0
user interface design environment,2,46
dynamics,1,20
mergers and acquisition,1,0
reasoning process,1,0
near-real-time coding,1,0
home recording,1,5
interpersonal informatics,1,0
claims analysis,1,1
healthcare systems,1,5
collaborative translation,1,2
kung-fu,1,20
intelligent services,1,0
positioning,2,6
crowd-sourced sensing,1,0
confidence shading,1,2
photo elicitation,3,14
multi-degree-of-freedom coordination,1,6
mobile technologies,1,0
on-line documentation,1,0
joints,1,25
tagged object,1,5
pen-based software,1,0
haptic,23,164
cellphone,2,2
physiological sensing,2,5
music expression,1,9
usability evaluation automation,1,0
experimental studies,4,28
human performance engineering,3,2
last lecture,1,1
online product presentation,1,0
information theory,1,0
handcrafts,1,0
content attribution,1,25
nonvisual,1,3
tape drawing,1,26
keystroke level model,3,19
tilting,1,1
supply chain,2,3
branding,6,9
intercultural collaboration,2,0
